1	11.246569	6.032200
2	11.246569	10.607280
3	11.246569	7.302596
4	11.246569	5.980493
5	11.246569	4.657886
6	11.246569	4.004081
7	11.246569	3.449563
8	11.246569	2.963932
9	11.246569	2.789474
10	11.246569	2.657933
11	11.246569	2.260762
12	11.246569	2.116214
